start_time,identified_style,cost_1.0,cost_1.5,cost_2.0,valid_ratio,gt_style,scenario,scenario_id
12.0,1.5,8.335005863583975,0.0004271229754812337,8.334151617633012,1.0,1.5,constant,65
13.0,1.5,8.3342975030354,0.0002461998113762279,8.333805103412645,1.0,1.5,constant,65
14.0,1.5,8.333889185704583,0.00014192684345469875,8.333605332017674,1.0,1.5,constant,65
15.0,1.5,8.333653797686091,8.182401347094903e-05,8.33349014965915,1.0,1.5,constant,65
16.0,1.5,8.333518091136341,4.717407809327066e-05,8.333423742980152,1.0,1.5,constant,65
17.0,1.5,8.333439852327052,2.7197283544724376e-05,8.333385457759965,1.0,1.5,constant,65
18.0,1.5,8.333394745281236,1.5680127290816412e-05,8.333363385026656,1.0,1.5,constant,65
19.0,1.5,8.333368739568044,9.040151363060455e-06,8.333350659265317,1.0,1.5,constant,65
20.0,1.5,8.33335374634561,5.211979928477618e-06,8.333343322385753,1.0,1.5,constant,65
21.0,1.5,8.333345102201225,3.0049005814599437e-06,8.333339092400061,1.0,1.5,constant,65
0.0,1.5,8.508091190021002,0.8850112781977973,8.072012803327697,1.0,1.5,braking,66
1.0,1.5,8.463507186128258,0.3683166664325046,8.988953746901117,1.0,1.5,braking,66
2.0,1.5,8.712689473582968,0.1296085137757922,8.659776012890756,1.0,1.5,braking,66
3.0,1.5,8.45643292522681,0.20650250516079574,8.585268692922952,1.0,1.5,braking,66
4.0,1.5,8.091821828939358,0.2489936529808757,8.488751467310452,1.0,1.5,braking,66
5.0,1.5,7.5884104017136345,0.24510805734628083,8.078512564967182,1.0,1.5,braking,66
6.0,1.5,6.974793972263934,0.12101746966007845,7.216828911584092,1.0,1.5,braking,66
7.0,1.5,6.15051057598732,0.04097457873561719,6.232459733458554,1.0,1.5,braking,66
8.0,1.5,5.220263101585732,0.02436240642334186,5.268987914432415,1.0,1.5,braking,66
9.0,1.5,4.262690749411626,0.01557329998052631,4.293837349372678,1.0,1.5,braking,66
10.0,1.5,3.288791028154837,0.008839308667367414,3.3064696454895715,1.0,1.5,braking,66
11.0,1.5,2.396344329281043,0.09774993758079732,2.2185634553489733,1.0,1.5,braking,66
12.0,1.5,1.6166296466218288,0.2205696665352119,1.182773361840256,1.0,1.5,braking,66
13.0,1.5,0.9860564771567982,0.2531532153345962,0.481064457411825,1.0,1.5,braking,66
14.0,1.5,0.5243616193071577,0.1675280407106711,0.19336908401644023,1.0,1.5,braking,66
15.0,1.5,0.3006087881722345,0.10634652075336608,0.19553983533206595,1.0,1.5,braking,66
16.0,1.5,0.16269678287346687,0.07227081261282384,0.12577924631438278,1.0,1.5,braking,66
17.0,1.5,0.09395795472639737,0.0642471972322782,0.06902410279778007,1.0,1.5,braking,66
18.0,1.0,0.0,0.0,0.0,1.0,1.5,braking,66
19.0,1.0,0.0,0.0,0.0,1.0,1.5,braking,66
20.0,1.0,0.0,0.0,0.0,1.0,1.5,braking,66
21.0,1.0,0.0,0.0,0.0,1.0,1.5,braking,66
0.0,1.5,8.508091190021002,0.8850112781977973,8.072012803327697,1.0,1.5,emergency,67
1.0,1.5,8.463507186128258,0.3683166664325046,8.988953746901117,1.0,1.5,emergency,67
2.0,1.5,8.712689473582968,0.1296085137757922,8.659776012890756,1.0,1.5,emergency,67
3.0,1.5,8.30414584640015,0.354592599356112,8.729275753925936,1.0,1.5,emergency,67
4.0,1.5,7.700860866816219,0.49066526291971113,8.581247676503995,1.0,1.5,emergency,67
5.0,1.5,6.6564638880189175,0.6234971792115281,7.903458246441972,1.0,1.5,emergency,67
6.0,1.5,5.033702773899295,0.8996051484249172,6.832913070749129,0.8733333333333333,1.5,emergency,67
7.0,1.5,2.9224948179233246,1.4816692371288016,5.885833292180926,0.6466666666666666,1.5,emergency,67
8.0,1.5,1.8186870764486116,1.696747736132664,3.949789015828522,0.5,1.5,emergency,67
9.0,1.0,1.123197904923428,1.2234829643375402,1.989041706441913,0.5466666666666666,1.5,emergency,67
10.0,2.0,0.9863441051567488,0.4616688961178975,0.32456204947435197,1.0,1.5,emergency,67
11.0,1.5,0.33358077899398353,0.09547230248999072,0.18463635410025794,0.9666666666666667,1.5,emergency,67
12.0,1.5,0.20766366341294035,0.06861894697371729,0.17962303575015445,1.0,1.5,emergency,67
13.0,1.5,0.12773101015486737,0.06651836916717875,0.09948694764060004,1.0,1.5,emergency,67
14.0,2.0,0.07215977009183147,0.05956861846149447,0.04717892100712824,1.0,1.5,emergency,67
15.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,67
16.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,67
17.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,67
18.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,67
19.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,67
20.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,67
21.0,1.0,0.0,0.0,0.0,1.0,1.5,emergency,67
0.0,1.5,8.508091190021002,0.8850112781977973,8.072012803327697,1.0,1.5,accel,68
1.0,1.5,8.463507186128258,0.3683166664325046,8.988953746901117,1.0,1.5,accel,68
2.0,1.5,8.712689473582968,0.1296085137757922,8.659776012890756,1.0,1.5,accel,68
3.0,1.5,8.680379039919377,0.15351679393022266,8.373345452058933,1.0,1.5,accel,68
4.0,1.5,8.66686262911142,0.1611179024350317,8.344626824241356,1.0,1.5,accel,68
5.0,1.5,8.819427976851864,0.15300048951568937,8.513426997820485,1.0,1.5,accel,68
6.0,1.5,9.075815036069413,0.07884135723315347,8.918132321603105,1.0,1.5,accel,68
7.0,1.5,9.459344748975926,0.030887570398806866,9.397569608178312,1.0,1.5,accel,68
8.0,1.5,9.909122598617374,0.017050122521024287,9.875022353575327,1.0,1.5,accel,68
9.0,1.5,10.380329056490055,0.010589519067990587,10.359150018354073,1.0,1.5,accel,68
10.0,1.5,10.862756562257381,0.006248641229589161,10.850259279798204,1.0,1.5,accel,68
11.0,1.5,11.352470003622779,0.003597748580939128,11.345274506460902,1.0,1.5,accel,68
12.0,1.5,11.84653735568941,0.002081049245121202,11.842375257199166,1.0,1.5,accel,68
13.0,1.5,12.268874454878482,0.07309695836829228,12.411081524997618,1.0,1.5,accel,68
14.0,1.5,12.65027146007244,0.11987359291773406,12.888552501659005,1.0,1.5,accel,68
15.0,1.5,12.931136674768219,0.13260125140459902,13.196339177577418,1.0,1.5,accel,68
16.0,1.5,13.140761211249659,0.06684449890166709,13.274450209052993,1.0,1.5,accel,68
17.0,1.5,13.23765039235111,0.023823349212956233,13.285297090777021,1.0,1.5,accel,68
18.0,1.5,13.276824099674368,0.013375115585857446,13.30357433084608,1.0,1.5,accel,68
19.0,1.5,13.29976017690619,0.00852636643478086,13.31681290977575,1.0,1.5,accel,68
20.0,1.5,13.313967562134861,0.004994854946585119,13.323957272028032,1.0,1.5,accel,68
21.0,1.5,13.322214799802225,0.00284280980229024,13.327900419406806,1.0,1.5,accel,68
0.0,1.5,8.954623665062357,1.0571181295069527,7.973259505210711,1.0,1.5,sine,69
1.0,1.5,8.90811252772537,0.3689015478524131,9.527652028063171,1.0,1.5,sine,69
2.0,1.5,9.192972388001799,0.25425731566415116,9.7014870193301,1.0,1.5,sine,69
3.0,1.5,9.097214093456307,0.12593459311744135,9.349083279691188,1.0,1.5,sine,69
4.0,1.5,8.750556447236596,0.09563822029764488,8.838547882230708,1.0,1.5,sine,69
5.0,1.5,8.370143191599569,0.11934626549329387,8.22226453203523,1.0,1.5,sine,69
6.0,1.5,8.055511571913454,0.18854833381608624,7.678414904281282,1.0,1.5,sine,69
7.0,1.5,7.887320344974966,0.2430388201117981,7.401242704751371,1.0,1.5,sine,69
8.0,1.5,7.911323929996458,0.2112992590724588,7.488725411851541,1.0,1.5,sine,69
9.0,1.5,8.109045510706942,0.13901217047852935,7.904792102271255,1.0,1.5,sine,69
10.0,1.5,8.400094972861606,0.12573022578542473,8.490524625823735,1.0,1.5,sine,69
11.0,1.5,8.670388000146328,0.17705987928262326,9.019804900895245,1.0,1.5,sine,69
12.0,1.5,8.814159435770986,0.23597938306705818,9.286118201905104,1.0,1.5,sine,69
13.0,1.5,8.774562392367862,0.20568761763315493,9.185937627634173,1.0,1.5,sine,69
14.0,1.5,8.56621817699216,0.13539535174141057,8.759769970891336,1.0,1.5,sine,69
15.0,1.5,8.269264212761078,0.12319531394564384,8.17306427677635,1.0,1.5,sine,69
16.0,1.5,7.997351471587124,0.17570970199114855,7.6491706492353915,1.0,1.5,sine,69
17.0,1.5,7.8536179289947405,0.2343880122819964,7.384841904430747,1.0,1.5,sine,69
18.0,1.5,7.892102205836647,0.20627483691364748,7.47955253200935,1.0,1.5,sine,69
19.0,1.5,8.098152752037496,0.13688430317076353,7.899609244871184,1.0,1.5,sine,69
20.0,1.5,8.393907081056224,0.12538901813504663,8.487563736196082,1.0,1.5,sine,69
21.0,1.5,8.666847514392154,0.17773104920275623,9.018087184486404,1.0,1.5,sine,69
0.0,2.0,12.22206787118101,5.883222358475091,0.4556231542308268,1.0,2.0,constant,70
1.0,2.0,12.164648781762468,6.023266312157353,0.11811615744776167,1.0,2.0,constant,70
2.0,2.0,12.137043002084202,6.0195558673954945,0.09793126729321434,1.0,2.0,constant,70
3.0,2.0,12.215921592822626,6.06895666472752,0.07800826336758711,1.0,2.0,constant,70
4.0,2.0,12.30046507546912,6.12241281856331,0.05563943834250039,1.0,2.0,constant,70
5.0,2.0,12.364435423966675,6.163240968948056,0.03795348607056518,1.0,2.0,constant,70
6.0,2.0,12.408746240762232,6.191610064840601,0.025526111081029285,1.0,2.0,constant,70
7.0,2.0,12.438721956215668,6.210807098863026,0.017107758489613524,1.0,2.0,constant,70
8.0,2.0,12.458882903761864,6.223711679240637,0.011459545280591083,1.0,2.0,constant,70
9.0,2.0,12.472422594683458,6.232373041673572,0.007676511336313134,1.0,2.0,constant,70
10.0,2.0,12.481509715670894,6.238183489244586,0.0051427371817211335,1.0,2.0,constant,70
11.0,2.0,12.487605566061726,6.2420800837819215,0.0034453984978832534,1.0,2.0,constant,70
12.0,2.0,12.491693221921425,6.244692472515437,0.002308276890549231,1.0,2.0,constant,70
13.0,2.0,12.494433462955138,6.2464435067556225,0.0015464494438930702,1.0,2.0,constant,70
14.0,2.0,12.496270063402598,6.247617004906542,0.0010360535895147388,1.0,2.0,constant,70
15.0,2.0,12.49750084287978,6.248403366995322,0.0006941088891359885,1.0,2.0,constant,70
16.0,2.0,12.49832556046448,6.248930269913343,0.0004650206377930094,1.0,2.0,constant,70
17.0,2.0,12.4988781506337,6.249283304409316,0.0003115418150686599,1.0,2.0,constant,70
18.0,2.0,12.499248390296854,6.249519836092899,0.00020871811105594508,1.0,2.0,constant,70
19.0,2.0,12.499496446801704,6.249678307861284,0.0001398310791363418,1.0,2.0,constant,70
20.0,2.0,12.499662638832488,6.249784479388472,9.368005554532908e-05,1.0,2.0,constant,70
21.0,2.0,12.499773982197839,6.249855610554172,6.276108949988047e-05,1.0,2.0,constant,70
0.0,2.0,12.22206787118101,5.883222358475091,0.4556231542308268,1.0,2.0,braking,71
1.0,2.0,12.164648781762468,6.023266312157353,0.11811615744776167,1.0,2.0,braking,71
2.0,2.0,12.137043002084202,6.0195558673954945,0.09793126729321434,1.0,2.0,braking,71
3.0,2.0,12.088954059896004,5.943133366785558,0.20268732632488679,1.0,2.0,braking,71
4.0,2.0,11.892239723066114,5.7884507158348075,0.31533829139649666,1.0,2.0,braking,71
5.0,2.0,11.395641740781615,5.508791694545375,0.3780583516908644,1.0,2.0,braking,71
6.0,2.0,10.620822669541923,5.166784776410439,0.28725311672104237,1.0,2.0,braking,71
7.0,2.0,9.551864942188868,4.689911968159093,0.17204100587068127,1.0,2.0,braking,71
8.0,2.0,8.294668991901851,4.095454441754709,0.10376010839242945,1.0,2.0,braking,71
9.0,2.0,6.944489029467759,3.439816002356574,0.0648570247546099,1.0,2.0,braking,71
10.0,2.0,5.542644727684146,2.7508262281805127,0.04099227132312095,1.0,2.0,braking,71
11.0,2.0,4.180116788876181,2.1143368120918784,0.09386549591814111,1.0,2.0,braking,71
12.0,2.0,2.952220796240091,1.5762025825432298,0.21987851483980814,1.0,2.0,braking,71
13.0,2.0,1.9398878524898608,1.1115198964601791,0.28687713334972975,1.0,2.0,braking,71
14.0,2.0,1.2046552234762626,0.729760495690779,0.2548657679052955,1.0,2.0,braking,71
15.0,2.0,0.7213602713239751,0.4297967543196745,0.13823323731537396,1.0,2.0,braking,71
16.0,2.0,0.44524147271078846,0.2549632172319193,0.07192183453866426,1.0,2.0,braking,71
17.0,2.0,0.313199300628934,0.18763427298143018,0.07168875495802512,1.0,2.0,braking,71
18.0,2.0,0.18843526079708295,0.12134230893881091,0.06386886670463765,1.0,2.0,braking,71
19.0,2.0,0.1052627093171372,0.0790386234564875,0.05519717443432232,1.0,2.0,braking,71
20.0,2.0,0.015046710295025625,0.014707283840973263,0.014367857386920896,1.0,2.0,braking,71
21.0,1.0,0.0,0.0,0.0,1.0,2.0,braking,71
0.0,2.0,12.22206787118101,5.883222358475091,0.4556231542308268,1.0,2.0,emergency,72
1.0,2.0,12.164648781762468,6.023266312157353,0.11811615744776167,1.0,2.0,emergency,72
2.0,2.0,12.137043002084202,6.0195558673954945,0.09793126729321434,1.0,2.0,emergency,72
3.0,2.0,11.960215214367752,5.815567838335566,0.3290795376966184,1.0,2.0,emergency,72
4.0,2.0,11.477562427912215,5.450562590458029,0.576437246996158,1.0,2.0,emergency,72
5.0,2.0,10.414049692853878,4.852361384866775,0.7093269231203273,1.0,2.0,emergency,72
6.0,2.0,8.769117873004706,4.094851245734206,0.5794153815362949,1.0,2.0,emergency,72
7.0,2.0,6.729297281403675,3.226073246047356,0.47521929933582263,1.0,2.0,emergency,72
8.0,2.0,4.732899830257914,2.4287035179023313,0.5595751926205182,1.0,2.0,emergency,72
9.0,2.0,3.0932752669621393,1.7396856508067853,0.543171530317393,1.0,2.0,emergency,72
10.0,2.0,1.9215359175710038,1.1754237971378487,0.4293116767046933,1.0,2.0,emergency,72
11.0,2.0,1.1295290146814565,0.6777301693212265,0.2259313239609968,1.0,2.0,emergency,72
12.0,2.0,0.7069586219789742,0.4163601736331294,0.1257617252872846,1.0,2.0,emergency,72
13.0,2.0,0.44503965854392485,0.2542518695354734,0.07080274244384749,1.0,2.0,emergency,72
14.0,2.0,0.31371781709439395,0.18840930982002632,0.07267276861875854,1.0,2.0,emergency,72
15.0,2.0,0.18610568131714922,0.11935393721274967,0.06217415918144999,1.0,2.0,emergency,72
16.0,2.0,0.10309671238998229,0.07714220051244199,0.05342099279117598,1.0,2.0,emergency,72
17.0,2.0,0.01252297143611225,0.012223673362934964,0.011924375289757679,1.0,2.0,emergency,72
18.0,1.0,0.0,0.0,0.0,1.0,2.0,emergency,72
19.0,1.0,0.0,0.0,0.0,1.0,2.0,emergency,72
20.0,1.0,0.0,0.0,0.0,1.0,2.0,emergency,72
21.0,1.0,0.0,0.0,0.0,1.0,2.0,emergency,72
0.0,2.0,12.22206787118101,5.883222358475091,0.4556231542308268,1.0,2.0,accel,73
1.0,2.0,12.164648781762468,6.023266312157353,0.11811615744776167,1.0,2.0,accel,73
2.0,2.0,12.137043002084202,6.0195558673954945,0.09793126729321434,1.0,2.0,accel,73
3.0,2.0,12.2787646976692,6.131238370368107,0.10548736636920802,1.0,2.0,accel,73
4.0,2.0,12.502334900377882,6.288039235594606,0.12669814261883805,1.0,2.0,accel,73
5.0,2.0,12.844472857879012,6.489818228891856,0.13659542238952999,1.0,2.0,accel,73
6.0,2.0,13.29617847830621,6.704868984488203,0.11355949067019333,1.0,2.0,accel,73
7.0,2.0,13.87477472376256,6.97356504805002,0.07235537233747552,1.0,2.0,accel,73
8.0,2.0,14.534313525386503,7.2902886847565,0.046263844126497845,1.0,2.0,accel,73
9.0,2.0,15.232064029015858,7.631236489325042,0.030408949634229222,1.0,2.0,accel,73
10.0,2.0,15.949208096543968,7.984767195154724,0.020326293765475848,1.0,2.0,accel,73
11.0,2.0,16.677569254034722,8.345628359203678,0.013687464372637556,1.0,2.0,accel,73
12.0,2.0,17.413034589661518,8.711138051866257,0.009241514070994532,1.0,2.0,accel,73
13.0,2.0,18.090486926424997,9.01752251539392,0.06525616818814156,1.0,2.0,accel,73
14.0,2.0,18.694544311661,9.284410745535633,0.1296804994842899,1.0,2.0,accel,73
15.0,2.0,19.161624294424364,9.49554079763238,0.17054269915960613,1.0,2.0,accel,73
16.0,2.0,19.500543909813416,9.681958578313239,0.13662675318693848,1.0,2.0,accel,73
17.0,2.0,19.699522456568598,9.806654198781217,0.08621405900616345,1.0,2.0,accel,73
18.0,2.0,19.808571921438773,9.877017560040173,0.05453680135842543,1.0,2.0,accel,73
19.0,2.0,19.87373734508402,9.919094069130544,0.03554920682293491,1.0,2.0,accel,73
20.0,2.0,19.915618965824986,9.946012744729344,0.023593476366289577,1.0,2.0,accel,73
21.0,2.0,19.943418737767413,9.96382485262701,0.015769032513393087,1.0,2.0,accel,73
0.0,2.0,12.668406434677754,6.153049344115737,0.37440035736504845,1.0,2.0,sine,74
1.0,2.0,12.825658203551093,6.3192991118437964,0.1991525907822702,1.0,2.0,sine,74
2.0,2.0,12.933432525213036,6.307777445648776,0.3178776339154818,1.0,2.0,sine,74
3.0,2.0,12.952483393630777,6.303338995137683,0.34580540335541105,1.0,2.0,sine,74
4.0,2.0,12.751687779669307,6.2479136666919475,0.2563081548869468,1.0,2.0,sine,74
5.0,2.0,12.388154684715849,6.15082638869604,0.16573025276662345,1.0,2.0,sine,74
6.0,2.0,12.012933178142605,6.055988144778524,0.1607680792024859,1.0,2.0,sine,74
7.0,2.0,11.784390813679023,6.009981995460973,0.23557317724292237,1.0,2.0,sine,74
8.0,2.0,11.801470874580883,6.039688647676609,0.2779064207723344,1.0,2.0,sine,74
9.0,2.0,12.066161316635124,6.139758755985029,0.21435241849218803,1.0,2.0,sine,74
10.0,2.0,12.483782930408415,6.274582142495559,0.1505443867739702,1.0,2.0,sine,74
11.0,2.0,12.899416378613282,6.394110680209061,0.16367363565168686,1.0,2.0,sine,74
12.0,2.0,13.157014043736499,6.454958824120019,0.24709639549646212,1.0,2.0,sine,74
13.0,2.0,13.159496751250769,6.436479289383434,0.2865381724838972,1.0,2.0,sine,74
14.0,2.0,12.906868813280344,6.346854594187495,0.2156263979378056,1.0,2.0,sine,74
15.0,2.0,12.496805054271555,6.219644585244761,0.1509497787577911,1.0,2.0,sine,74
16.0,2.0,12.086943828045156,6.102670901553659,0.16381327459310283,1.0,2.0,sine,74
17.0,2.0,11.834099818924193,6.0413283161914535,0.24855681345871475,1.0,2.0,sine,74
18.0,2.0,11.834567617207675,6.060643305372093,0.2867189935365087,1.0,2.0,sine,74
19.0,2.0,12.088092830109154,6.15374452510692,0.22014445131969845,1.0,2.0,sine,74
20.0,2.0,12.49830931913241,6.283920913560112,0.15263901314194997,1.0,2.0,sine,74
21.0,2.0,12.909074584190988,6.400357070994612,0.16324048123263765,1.0,2.0,sine,74
0.0,2.0,12.62478439773026,6.7206370654408,3.339989789191012,0.9466666666666667,1.0,constant,75
1.0,1.5,10.12188327489129,4.482619095059193,5.788956365736473,1.0,1.0,constant,75
2.0,1.0,6.769252671555883,6.876191747448015,14.43506190095265,1.0,1.0,constant,75
3.0,1.0,6.611511745072756,15.199867157310152,28.7604648040969,0.8466666666666667,1.0,constant,75
4.0,1.0,9.083915330534852,25.93838875127822,43.34300301210124,0.5133333333333333,1.0,constant,75
5.0,1.0,11.551454173810576,31.044902390267684,50.538350606724805,0.38,1.0,constant,75
6.0,1.0,9.197588394155133,25.631177558398065,43.71656654898367,0.5333333333333333,1.0,constant,75
7.0,1.0,6.36126075225601,15.224386342206335,29.544682254450077,0.5733333333333334,1.0,constant,75
8.0,1.0,4.0982154466039065,7.431095577111497,18.436094654490024,0.6333333333333333,1.0,constant,75
9.0,1.0,3.3578055576671946,6.953149689140073,17.007827144847266,0.6333333333333333,1.0,constant,75
10.0,1.0,1.867431170878076,10.415438724203783,21.617409105813078,0.9266666666666666,1.0,constant,75
11.0,1.0,0.8386821194132049,12.57906839070398,24.91040193733145,1.0,1.0,constant,75
12.0,1.0,0.5132144021307911,13.138560693616201,25.954896735786914,1.0,1.0,constant,75
13.0,1.0,0.10666025974618085,12.574643066662192,25.23387932308027,1.0,1.0,constant,75
14.0,1.0,0.030642486771242178,12.532520936444364,25.079134739686815,1.0,1.0,constant,75
15.0,1.0,0.00900455055135204,12.530287917375658,25.058330646516158,1.0,1.0,constant,75
16.0,1.0,0.0033416520380219555,12.509109166839723,25.021559985717467,1.0,1.0,constant,75
17.0,1.0,0.0007716452384038123,12.504514537581718,25.00980072040184,1.0,1.0,constant,75
18.0,1.0,0.0002752838177110511,12.502272284483961,25.004819852785634,1.0,1.0,constant,75
19.0,1.0,0.00020061744657725995,12.500943606040677,25.00208782952793,1.0,1.0,constant,75
20.0,1.0,7.343046659411929e-05,12.50044311009563,25.000959650657855,1.0,1.0,constant,75
21.0,1.0,3.371588316245178e-05,12.50020420242066,25.00044212072448,1.0,1.0,constant,75
0.0,2.0,12.62478439773026,6.7206370654408,3.339989789191012,0.9466666666666667,1.0,braking,76
1.0,1.5,10.12188327489129,4.482619095059193,5.788956365736473,1.0,1.0,braking,76
2.0,1.0,6.769252671555883,6.876191747448015,14.43506190095265,1.0,1.0,braking,76
3.0,1.0,7.430779738375393,16.123442898671502,29.78834829351698,0.8333333333333334,1.0,braking,76
4.0,1.0,15.104739500391451,33.24935534286726,51.94411202542272,0.5,1.0,braking,76
5.0,1.0,38.60402386925469,65.74358775804798,92.88315164684128,0.16666666666666666,1.0,braking,76
6.0,1.0,123.63260569852103,178.28574458706316,232.9388834756053,0.0,1.0,braking,76
7.0,1.0,218.9487401937999,296.1511264619272,373.3535127300544,0.0,1.0,braking,76
8.0,1.0,296.2241158624669,382.95790898860054,469.6917021147342,0.0,1.0,braking,76
9.0,1.0,298.3662397352356,365.44761428950517,432.5289888437748,0.0,1.0,braking,76
10.0,1.0,267.6290189081196,309.71039973715284,351.79178056618605,0.09333333333333334,1.0,braking,76
11.0,1.0,174.23437660007636,194.09518014552506,213.9559836909738,0.4266666666666667,1.0,braking,76
12.0,1.0,82.80248123874335,88.63615777890831,94.46983431907324,0.76,1.0,braking,76
13.0,1.0,8.282998504152099,8.42288136623923,8.562764228326362,1.0,1.0,braking,76
14.0,1.0,0.0,0.0,0.0,1.0,1.0,braking,76
15.0,1.0,0.0,0.0,0.0,1.0,1.0,braking,76
16.0,1.0,0.0,0.0,0.0,1.0,1.0,braking,76
17.0,1.0,0.0,0.0,0.0,1.0,1.0,braking,76
18.0,1.0,0.0,0.0,0.0,1.0,1.0,braking,76
19.0,1.0,0.0,0.0,0.0,1.0,1.0,braking,76
20.0,1.0,0.0,0.0,0.0,1.0,1.0,braking,76
21.0,1.0,0.0,0.0,0.0,1.0,1.0,braking,76
0.0,2.0,12.62478439773026,6.7206370654408,3.339989789191012,0.9466666666666667,1.0,emergency,77
1.0,1.5,10.12188327489129,4.482619095059193,5.788956365736473,1.0,1.0,emergency,77
2.0,1.0,6.769252671555883,6.876191747448015,14.43506190095265,1.0,1.0,emergency,77
3.0,1.0,8.296595185526813,17.100304264618913,30.87625557826037,0.82,1.0,emergency,77
4.0,1.0,24.05441540622274,44.18863602982373,64.87299749350439,0.4866666666666667,1.0,emergency,77
5.0,1.0,143.7662840040074,196.68052801975207,249.5947720354967,0.15333333333333332,1.0,emergency,77
6.0,1.0,338.2758736232963,423.9400305610498,509.60418749880347,0.0,1.0,emergency,77
7.0,1.0,563.993267659898,670.3281131149074,776.662958569917,0.0,1.0,emergency,77
8.0,1.0,706.90939243298,798.9905694001696,891.0717463673595,0.0,1.0,emergency,77
9.0,1.0,773.6913597352451,840.7727342895148,907.8541088437844,0.0,1.0,emergency,77
10.0,1.0,782.5890189081305,824.6703997371638,866.7517805661971,0.0,1.0,emergency,77
11.0,1.0,550.7522013267397,570.6130048721884,590.4738084176372,0.30666666666666664,1.0,emergency,77
12.0,1.0,284.33363929873644,290.1673158389014,296.00099237906636,0.64,1.0,emergency,77
13.0,1.0,31.694156564141036,31.834039426228166,31.973922288315304,0.9733333333333334,1.0,emergency,77
14.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,77
15.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,77
16.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,77
17.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,77
18.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,77
19.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,77
20.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,77
21.0,1.0,0.0,0.0,0.0,1.0,1.0,emergency,77
0.0,2.0,12.62478439773026,6.7206370654408,3.339989789191012,0.9466666666666667,1.0,accel,78
1.0,1.5,10.12188327489129,4.482619095059193,5.788956365736473,1.0,1.0,accel,78
2.0,1.0,6.769252671555883,6.876191747448015,14.43506190095265,1.0,1.0,accel,78
3.0,1.0,6.2178601576790165,14.75636569074982,28.267113458369987,0.8533333333333334,1.0,accel,78
4.0,1.0,6.6836437682928524,23.03588556795854,39.938268207703885,0.6066666666666667,1.0,accel,78
5.0,1.0,6.775679943148945,23.1473855836294,40.96620159914646,0.6066666666666667,1.0,accel,78
6.0,1.0,5.81722380937408,15.976615290905759,31.762745037127296,0.46,1.0,accel,78
7.0,1.0,5.044082679250566,8.584838858008828,21.67083687126238,0.37333333333333335,1.0,accel,78
8.0,1.5,6.015690149001237,5.8074860957327,17.630662340466635,1.0,1.0,accel,78
9.0,1.0,5.7435362850496725,6.494243984754178,18.73202425455803,0.56,1.0,accel,78
10.0,1.0,5.231762370029163,8.064530863191454,21.36082409641207,0.8933333333333333,1.0,accel,78
11.0,1.0,4.06501920150465,10.661623224278767,25.38826565006218,1.0,1.0,accel,78
12.0,1.0,2.5417321134236164,14.488420548294465,31.055900062920063,1.0,1.0,accel,78
13.0,1.0,1.403672153194381,18.203555515878037,36.72927421855203,1.0,1.0,accel,78
14.0,1.0,0.6726374321417724,20.21612114322301,40.02337075218936,1.0,1.0,accel,78
15.0,1.0,0.39284310733056965,20.486785893236764,40.74102342103106,1.0,1.0,accel,78
16.0,1.0,0.08771220073290507,20.037902323635812,40.14887321109002,1.0,1.0,accel,78
17.0,1.0,0.021057291415245687,20.02708805243538,40.0605897593715,1.0,1.0,accel,78
18.0,1.0,0.006790645957305939,20.02212925645331,40.042956931524195,1.0,1.0,accel,78
19.0,1.0,0.002583168010895485,20.006374046960293,40.015326030274714,1.0,1.0,accel,78
20.0,1.0,0.0004943037927054855,20.00336269825241,40.007214468640754,1.0,1.0,accel,78
21.0,1.0,0.00021274121384696638,20.00164951506652,40.00351078358245,1.0,1.0,accel,78
0.0,2.0,14.032370493692264,8.362563810791652,3.095777998776754,1.0,1.0,sine,79
1.0,2.0,12.73852342580298,5.866786576607767,3.3232795250050087,0.82,1.0,sine,79
2.0,1.5,9.69186230406264,5.04403038747089,8.026381673760579,0.9466666666666667,1.0,sine,79
3.0,1.0,7.470557749086763,10.314990758865083,20.38722781996847,1.0,1.0,sine,79
4.0,1.0,10.980367455084314,23.959581018095736,40.241389705725496,0.68,1.0,sine,79
5.0,1.0,22.35205128717666,44.63175725342363,66.9121049389999,0.3466666666666667,1.0,sine,79
6.0,1.0,37.261959270563416,66.19017072979806,95.11838218903269,0.013333333333333334,1.0,sine,79
7.0,1.0,39.106348963297954,70.27164262414767,101.43693628499737,0.32666666666666666,1.0,sine,79
8.0,1.0,28.791870149280275,49.99850642922164,74.67538907830246,0.6066666666666667,1.0,sine,79
